Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
0939495805,The Picture of Dorian Gray,26,A3H800YGPL1FQP,Raven L Benton,0,1,1355875200,Boring,The story itself is interesting but the pages and pages of rambling non-sense ruin the book. A struggle to finish.
0844225533,"When in Germany, Do as the Germans Do: The Clued-In Guide to German Life, Language, and Culture",10.7,ARJC9LCKUMEWY,Antony Witheyman,0.42857142857142855,5,1136851200,Brilliant!,"Ideal for anybody who wishes to explore Germany without arousing suspicion among the local populace, or for Germans who like to conform."
0804737169,Bonar Law,67.5,AU2RWNQ09ZVNT,"""rossbach@aol.com""",1,5,1010707200,Bonar Law - The Forgotten Prime Minister,"In a well-written and engaging work, Prof. Adams brings to life one of the most overlooked British politicians of the early 20th Century, Andrew Bonar Law. What is so amazing about this obscurity is the fact of the immense effect Bonar Law had on British politics. He played a pivotal role in toppling the Asquith government during World War I, but his most lasting legacy was his involvement with Ulster and the Irish Question. Adams rightly states that the existence of Northern Ireland is Bonar Law's greatest achievement. (NOTE: This is not a value judgement in any way of the Irish Question, simply a fact) Despite being an 'academic' work, this book is very easy to read and filled with wry humor that makes potentially dry history come to life. I highly recommend this work."
0252067983,So Often the Pitcher Goes to Water Until It Breaks: POEMS (National Poetry Series),17,A2KQ7ZBCIZ620U,Daniel Olivas,0.3333333333333333,5,1065312000,"Pure, Evocative Language","Rigoberto Gonzalez makes it seem so easy: his poems sing with a clear, uncluttered voice about our quotidian existence. But don't be fooled. There is great craft in those easy, flowing lines. This is a beautiful, slender book of poems; a dazzling debut."
0742623157,"A Christmas Carol, in Prose: Being a Ghost Story of Christmas (Collected Works of Charles Dickens)",88.94,A27LF30M1F8UQR,Rebecca Rice,,4,1356912000,A Christmas Carol,I recommend this book to anyone who likes a good little ghost story. It is a good reminder for us all to keep the pure joy of Christmas alive no matter our situation
B000MTEK1O,PC Magazine Windows XP Speed Solutions,4.99,A9XYAZHH9285A,J. Ramell,0.3333333333333333,5,1126137600,Windows XP Speed Solutions,"Simple, easy to understand steps to improve the performance of Windows XP."
0595314104,Faithful,18.95,A25KUAIP458M42,"C. Hill ""booklover""",1,5,1129075200,Job Well Done!,"I read this book in 3 sittings! It is wonderfully written and keeps your attention throughout. The main characters are very well developed and draw you in to the point that you are wondering what they are doing while your reading any scene without them.The build up has a good rhythm, neither too fast nor slow...it was just right. A strong story line with loveble characters had me wanting more after I finished the book! As I said in my title....Job Well Done! I am not a reader of romance novels...this was my first infact and I am glad I chose this book. I highly recommend it!"
0471204595,Software Design: From Programming to Architecture,71.22,A1LFTE1AM3L6CI,"Robert Bochenski ""bochen""",0.8,5,1208390400,Very good book,"This book is extremely useful.First time I found book where UML and source code is coupled together.A lot of examples, exercises, very clear description and good portion of hints.I would recommend this book for every developer and architect."
1401911498,Left to Tell: Discovering God Amidst The Rwandan Holocaust,17.48,A1N5UJBOXC8M2T,Murt,,5,1336089600,AMAZING AMAZING AMAZING,"I couldn't put this book down. What an inspirational, life-changing story. Just get the book. You won't be sorry. It will help you find the power for forgive, and the motivation to strengthen your own relationship with God."
B000GPP4QE,Parrot Training: A Guide to Taming and Gentling Your Avian Companion (Pets),1.89,AG3912YJSON96,J. Bemetz,,5,1254528000,Parrot Training,"This is a great book with lots of new ideas. I haven't finished it yet, but I am real excited about teaching my Cockatoo and Sun Conure more manners and ways to be happy in the human world."
0743457021,Zane's Gettin' Buck Wild: Sex Chronicles II,10.2,A3JMH63RO7FWZK,"M. Stevenson ""Romance Reader""",1,5,1172534400,II is better than I,"I thought the second series would be flat....THINK AGAIN!!!! I was glued to the pages, squirming in bed reading through the scenes."
0976057549,Taj,14.95,A2V3P1XE33NYC3,Jeffrey Leach,1,5,1119052800,Delicious,"A novel about the Taj Mahal better be good--no, scratch that; it better be great. That's because the structure Mughal emperor Shah Jahan built to celebrate his deceased wife Mumtaz Mahal stands as one of the great wonders of the world. His heartrending loss has turned into humanity's gain. If you don't believe me, look up some pictures on the Internet. Words like ""incredible,"" ""divine,"" ""breathtaking,"" and ""soul stirring"" simply fail to capture the essence of the remarkable mausoleum. This monument to love transcends life itself, which was exactly the effect Jahan sought back in the seventeenth century. So take a look at the pictures or, if you're lucky, hop on a plane and go see the place. Then report back here and pick up a copy of Sandra Wilson's ""Taj."" This fictional account of the rise and fall of Shah Jahan--bursting with court intrigues, jealousies, love, and loss all wrapped up in prose that often soars to Olympian heights--is a book that honors the emotions the Mughal emperor wished to impart with his architectural triumph. The condensed version of this overly gushing paragraph is simply this: ""Taj"" is a book readers with an interest in historical fiction should read. Even those who pass over historical fiction ought to give it a look.Wilson brings us into the story in 1666 as Shah Jahan lies on his deathbed recalling the sweet memories of his wife. He's no longer emperor thanks to his scheming son Aurangzeb, who deposed his father some eight years prior and sentenced him to confinement in the palace at Agra. With only his dutiful daughter Jahanara to keep him company, Shah Jahan's final years are ones of peace and reflection. Then we get the story, and what a story it is. It's now 1614 as Mumtaz and her husband Prince Khurram (Shah Jahan's title before assuming the throne) journey to the Moonlight Mahal, a secret garden owned by a friend, where the two revel in each other's company. The young prince is the favorite of his father Jahangir, the fourth Mughal emperor, and the monarch's powerful and scheming wife Nur Jahan. Khurram is charismatic, capable, and intelligent--everything a future emperor of a vast and growing empire needs to succeed. He's also young and headstrong, hoping to put to the test his abilities and thus secure a guarantee to the throne. Khurram gets his chance when his father sends him off to campaign against a group of troublemakers in a region called Rajasthan. His overwhelming victory there coupled with his father's fawning adoration soon turns Nur Jahan against the young prince.Nur Jahan's snub of Khurram enrages our hero, and it's not too long before the two are engaged in open warfare to see who will sit on the throne. Jahangir's wife cannot rule herself since she's a woman, but she can exercise power through Khurram's dimwitted half-brother if she can convince her husband to disavow his favorite son. Tragically, her plans initially succeed to the point where Khurram feels he must attack the capital with his own forces in an attempt to seize the throne. Throughout all of these events Mumtaz dutifully stands by her husband, bearing him many children while offering sage political advice and unconditional love. A fascinating digression in the story concerning a villager named Chundar seeking justice from Shah Jahan serves as a sort of bridge to the second half of the story that describes the tragic demise of Mumtaz Mahal and Shah Jahan's efforts to pick up the pieces and move on. Enter the construction of the Taj Mahal, a project that takes twenty-two years to complete. Wilson describes in intricate detail the high level of craftsmanship necessary in building one of the world's greatest architectural triumphs. She also turns the building into a metaphysical experience between Shah Jahan and Allah. Fascinating stuff.My complaints with the book are few, namely the too tight binding that makes the pages difficult to turn and an occasional typo that sometimes interrupts the flow of the story. These are nitpicky, niggling concerns, however, that should not prevent anyone from reading this book. The narrative is definitely homerun material, especially the second part of the story. Wilson knows how to write engaging prose that will have you reaching for a hanky when Mumtaz passes away. She also knows how to write VERY piquant scenes involving Mumtaz and Shah Jahan hooking up in the Moonlight Mahal. It's a rare book that can evoke such dissimilar emotions, but ""Taj"" pulls it off beautifully. Like the other reviewer here, I also read John Shors's ""Beneath a Marble Sky,"" and I must say I appreciated the chance to read a story about roughly the same time period, one that deals with many of the same characters and issues, but from a markedly different perspective.The caption under a picture of the author on the back cover of the book tells us that she spent time teaching courses at the American International School in New Delhi, and that it was during this time that she decided to find out more about the Taj Mahal. Wilson obviously did her research. I think the best compliment that I can offer to this author and her book is that I hope and pray a major publisher picks ""Taj"" up, runs off a bunch of copies, and throws a lot of money into marketing the story to the masses. I know fans of historical fiction would love to give this one a shot, but even readers that know little about history will indubitably find something of interest here. Action, romance, tragedy, love, redemption--""Taj"" has it all and more. Definitely give this one a shot if you get the chance."
1853028401,"Finding Out About Asperger Syndrome, High-Functioning Autism and Pdd",13.95,A3OJBO0I5PLCLV,"""rhondab@kc.rr.com""",0.8,2,962409600,Finding out about Asperger's Syndrome....,I did not find this book(let) to be very helpful. It was a sparsely written book that appeared to stretch out the very little information to a few words per page to make it a 46 page book. There was information that could explain the syndrome and associated symptoms to young children but was too simplistic for an adult to gain much aid from. Even the pictures were simple and the combination made the book appear to have beena hurried and poorly planned venture on the part of the author and/or publisher. I cannot recommend this book for a broad overview of AS or High functioning Autism. There was not enough information to make this book a good value.
1877673676,Thinking in Threes: The Power of Three in Writing,17.95,A2Q1046M09398P,"Cynthia E. Downes ""Cindy Downes""",,5,1358640000,Essay Writing Made EASY!,"Thinking in Threes should be on every teacher's and nonfiction writer's bookshelf. The process explained by Brian Backman, the author, is simple, but it totally works!Backman provides easy-to-follow, step-by-step instruction on how to write an essay that works whether your students are in 5th grade or adults. His secret: The power of three. This is one of those ""Ah ha"" books that after you read it, you think, ""I knew that. Why didn't I do it?""The book is organized as follows:1. The power of three - why this works2. Brainstorming - using the power of three to come up with ideas3. Writing a thesis - the 3 p's of thesis statement4. Organizing an essay - threes in action5. Supporting topic sentences - using threes for evidence, quotes, and more6. Writing introductions - three ways to hook a reader7. Writing fluent sentences - variety in threes8. Conclusions - three ways to finish9. Extras - examples, planning and moreDon't miss this book. I cut mine apart, punched with 3-holes, and keep it in a binder so I can easily pull worksheets out to copy for my students.10 STARS!"
B000NVF8XU,Analyses Concerning Passive and Active Synthesis: Lectures on Transcendental Logic (Edmund Husserl Collected Works),6.99,A3COESQJHLHGNK,R.Y.P,1,5,1300579200,Good translation,"I am not a philosopher, thou I am acquainted with Husserl. And English is not my mother tongue.What I liked about this book is that it transmits its oral origin, and I guess that for that reason it is more easy-going than some of the other Husserl's books. It also has a summary kind of feeling to it, and it is clearer and decompressed than his usual writing. While reading the book I often had some of my previous notions clarified in a very unambiguous way. Also the annexed texts are interesting and there are a lot of them. The other side of the coin to me; is that this book lacks the creativity and with it the rush that one can experiment with the Logical investigations for instance.This is in my inexpert opinion."
0802140491,"The Grove Companion to Samuel Beckett: A Reader's Guide to His Works, Life, and Thought",16.66,A33D1LPCYUANWE,alexander laurence,0.3142857142857143,5,1113868800,A major work,This is the definitive work on Beckett. You should buy ten copies of this for all your friends. This work is coming back in vogue. Be ahead of the curve.
0071414975,The Fat Flush Journal and Shopping Guide (Gittleman),9.65,AIEEK7AHXKZCC,BeatleBangs1964,,5,1289952000,A Godsend!,"This little Godsend has lists of nutritious foods to help you plan a healthy meal. Information about the foods, herbs and spices are listed along with websites and addresses of places where you can buy grass-fed cattle and other organic foods.The Shopping Guide is your traveling companion if you are following the Fat Flush Plan (FFP). Even if you are not following the FFP, this book is a wonderfully helpful tool as it is power packed with information about nutritious eating, meal planning and shopping. The book is portable and light and is the ideal shopping list for any phase of the FFP. It also comes with a journal so that people can chronicle their progress. I found the lists extremely helpful and to this day take this book with me whenever I go food shopping. (I'm a regular shopper at the produce markets and at the local health food store).It's a must have when shopping and makes your shopping easier!"
0312992424,"Night Play (Dark-Hunter, Book 6)",7.99,A1PCHVHM2YLNUN,Martha Robertson,,5,1362009600,Great Book Series,A love all the books in the series so far. She really gets me into the characters. They always seem relatable.
0792733851,"Bell, Book, and Scandal (Jane Jeffry Mysteries, No. 14)",24.95,AJO9Z6CSBHGJB,a reader,1,1,1205193600,A ghostwritten book? Written quickly to fulfill a contract?,"I have enjoyed several of Jill Churchill's books, but this one is a true clinker in the midst. Everything seems so contrived and unrealistic. For example, one of the two main characters says something and her friend responds with, ""Heaven forbid!"" In another instance, the heroine calls home, after being away for a few days, to ask family members not to be doing any laundry when she gets home as she wants the washing machine free to wash her own clothes. One, who would think to call home to ask this after being gone only a couple of days? And two, what teenage daughter would be washing clothes anyway?"
1892123355,Tea & Etiquette: Taking Tea for Business and Pleasure (Capital Lifestyles),7,A3L5G61AYFXF89,Hi,,5,1357603200,qqq aaa sss ddd rrr ttt hhhhh yyyyy uuuuu hhh gg ff gg jjjjj kkkkk lllll ddddde aaaa aaa aaa,qqq aaa sss ddd rrr ttt hhhhh yyyyy uuuuu hhh gg ff gg jjjjj kkkkk lllll ddddde aaaa aaa aaa
0271020008,Vulgar Latin,69.95,AWXXOSET6NPWJ,SaraM,,5,1284076800,Vulgar Latin Explained,"This book should be read by anyone who wishes to learn more about how, via changes in the spoken language, Classical Latin morphed over time to become medieval Latin which, in turn, influenced the development of the modern Romance languages (Italian, Spanish, French, etc.). Since all the Latin passages included are translated into idiomatic English, this excellent text can be enjoyed both by people who have some knowledge of Classical Latin and by those who do not. I enjoyed reading this slim volume and consider it a valuable reference work."
1585420026,A Cancer Battle Plan Sourcebook: A Step-by-Step Health Program to Give Your Body a Fighting Chance,12.46,AVDNP74BZ09KC,Meljoypip,1,5,1357516800,One of the best books I have read!,This is a great book for understanding what causes toxic buildup in your body and what you can do to get rid of those toxins and keep your body clean. This is one of the first approaches I would look at if I was diagnosed with cancer. I love this book!!!
141762289X,The Tao of Pooh (Turtleback School & Library Binding Edition),25.75,A2SETXU4UY67C9,"Ms Diva ""cycworker""",1,4,1034467200,Charming introduction to Taoism,"As someone who has always loved Winnie the Pooh, and who has a deep interest in Eastern philosophy, this book was one I'd looked forward to reading. It didn't disappoint. I loved the technique he used of having the characters ask him questions. It was fun, and it kept me engaged in the book The author explained Taoism in a way that was charming, easy to understand, and not at all dry, as some philosophical works can be. I feel that I have a better understanding of Taoism, and I am now eager to read more about it. What's interesting is that I have a four year old niece who loves Winnie the Pooh, and when we watch the cartoon together, I also now have new, grown-up insight into it, which makes it more fun for me too!The book is quick - in fact, I found it a bit too short - and easy to read. I admit, it could've been a bit more in-depth. I'm sure critics who say this is a very superficial examination of Taoism are probably right. However, I don't know that this criticism is particularly important. I think Hoffman's purpose was simply to whet the reader's appetite so that they'd be motivated to do more study of Taoist philosophy. If I'm correct in this belief, he was successful, at least in my case."
0486424219,Danger in Chess: How to Avoid Making Blunders (Dover Chess),9.95,AVWAGJ5GJBEHO,johnnyqb,0.8846153846153846,3,1049932800,"Nice book, entertaining, but could be more instructive","I like this book, and at its new Dover edition price, it is a good buy (a very real consideration given the ridiculous price of most chess books). But I am not sure it adds anything important to chess literature. I could say that about any chess book (and my wife certainly would!), but my point is this: it is one of the many chess books that tries to make its point negatively. That is, its examples say, ""look, here he didn't see the danger, and lost, etc."" There is not corresponding (positive) instruction on how to avoid the danger. Another way of saying this. Say it was a book on war, called ""Danger in War."" It is full of examples showing, for instance, a soldier standing up instead of crouching in his foxhole. He thus gets wounded or killed. This book says, by using examples in this way, ""see, that was dangerous."" This is interesting, but I can easily look at my own games and find plenty of examples of me succumbing in dangerous positions. So, why do I need this book? That said, the examples are good, the writing is good, and the chapter titles (thought-related factors, position-related factors) are interesting, but I can't help but wonder why a book like this does not have more instructional content."
0786665076,Mel Bay Six Essential Fingerings for the Jazz Guitarist (The Jimmy Bruno Jazz Guitar Series),9.99,AZRKDVY95GNJT,R. Tinoco,0.9375,5,1142294400,Guitar at the best,"Jimmy Bruno's Fingerings for the Jazz Guitarist is the greatest and most uncomplicated way to learn Jazz on the guitar. Definitely, becoming a pro is a reality if you do this exercises. In a month, my technique has improved more that in ten years of earlier practice. I highly recommend it.Rafael"
0375764593,LSAT Workout (Graduate School Test Preparation),13.83,A3VY4YMCMHRUYL,"J. Humphrey ""Dee""",,3,1191628800,"Very Difficult, But Helpful","I found the Princeton Review products to be much more difficult than the actual test. It helped me to prepare, but until I looked at sample tests and realized this, it had me rather scared of the test. Once I realized that the actual test wasn't going to be as difficult, it allowed me to calm down and prepare better in the knowledge that if I could answer these questions, I could answer anything on the test."
1565927524,MCSD in a Nutshell: The Visual Basic Exams (VBS Exams 70-175 and 70-176),16.82,A349HYZPE7UQPN,Fauzan Ahmed,1,5,972604800,Great book - exactly what I was looking for.,Great buy ! A good resource for experience VB programmers looking to get certified. It assumes you know all the basics and focuses on all relevant aspects of VB. Especially useful because programmers generally use a restricted set features but this book gives a good overall understanding of all topics.
0791437620,"Corporate Communications for Executives (Suny Series, Human Communication Processes)",31.95,A2F8WNNUNI4ZUV,jaime undurraga m.,0.6666666666666666,3,942796800,too academic for executives.,"A lot of very basic information for someone who has never been exposed to the communication's issue in a corporation. In a very academic format, the different articles are not very useful when you are under time constraint, if you are an executive."
0764229907,Song of Redemption (Chronicles of the Kings #2),10.19,A2OU2GOD11JASC,NJL,,5,1359417600,You won't be disappointed!,This series will not disappoint you! I'm on the 5th book now and I have immensely enjoyed reading all of the books in the series so far. I will be very sad to finish the series because I just love how the author makes you feel as if you are right there with the ancient Kings who served God so diligently and were greatly rewarded and those who opposed God and lost everything. Our government leaders and our entire nation could learn something from this series if they would just open up their hearts to the truth of the word of God and reject the sinfulness that they have been promoting.
1419354795,"The Truth about Hillary (Clinton): What She Knew, When She Knew It, and How Far She'll Go to Become President",26.99,ADTUS88NFTW23,"Melkor ""dark lord""",0.5,1,1120521600,Trashy Fiction,"David Brock, writer of ""The Seduction of Hillary"", had a conundrum while he was writing that book. He was hired by right wing conservatives to write a ""hit piece"" on Hillary Clinton; but while doing the research for the book, he found that most of the rumors about Clinton either had no evidence or had been debunked. He relays the story in his book ""Blinded by the Right: Conscience of an Ex-Conservative"".Now, years later, the ultra right wing have found another author (not journalist) to attack Clinton. They found an author who did such a terrible job that moderate, and even some extreme, conservatives have distanced themselves from this embarrassing work. Countless flaws and deceptions have been pointed out in this book (see link below).I am an independent, and not really a fan of Hillary; but my opinion is based on her voting record. Not a thrash novel that attacks her personal life. What is the point of unfounded personal attacks in politics? I can maybe understand them if they exploit policy hypocrisy (e.g. a gay governor voting against gay rights, a ""support the troops"" congressperson voting to cut military benefits, etc.) I question those who have a ""winning team"" political mentality. I don't care about the (R) or the (D) after their name, I care about their voting record and policy. This book serves to inform me about neither.Here is David Brock's record of disinformation found in this book: http://mediamatters.org/topics/thetruthabouthillary.html"
034537410X,Exploring the World of Lucid Dreaming,7.43,A2K2V874GRLPC2,Meike,,4,1357171200,great guidebook to lucid dreaming,"fantastic guide book. summarizing many different techniques in logical order to learn how to induce lucid dreams. i only wish some chapters had more scientific or at least theoretical explanations of why certain techniques are supposed to be helpful, maybe a little more content about the science of lucid dreams. otherwise, great book, well written, helpful."
0743482247,"Arson and Old Lace (Far Wychwood Mysteries, No. 1)",6.99,A36DSCVRYRPZA1,wolverine librarian,1,4,1106697600,I haven't even finished it but.....,I am right in the middle of the book and had to stop and write a review. This book captured me by the first page. I found my self stopped middle of the room reading it rather then waiting the six paces to get back to my chair. I fyou like Jeanne Dams and the Dorothy Martin series (an expatriate ex-teacher from Indiana now living in England) you'll love this book about a retired librarian from New York now living outside Oxford. All New Grandmothers will nod and chuckle to themselves over the mother daughter issues of raising the grandchildren. I personally really like the culture shock of Americans living in England. I find here development of the victim especially interesting and can't wait to see how it ends. I will be waiting for Slaying is such sweet sorrow with great expectation!
0375702245,The Idiot (Vintage Classics),10.88,A1J9UD9940V0D9,"Lucia ""Lula""",1,5,1276473600,Nothing but amazing,"I had read Crime and Punishment when I was a teen, but when I had to read The Idiot for college (I am a Lit Major) I got scared by the lengh. In school you have to read A LOT, but I had faith because of the previous work I read have from this author.I would recommend this book a million times. Yes, it's long but it's so fast to read, entertaining, interesting and funny! Didn't you laugh at times? I did! The dialogues are awake and witty, the characters have strength of their own and the story hooks you like no other.I am a Lit major but yet can't seem to make long reviews, I am just too concise. Read it! Anyone can read it and enjoy it! It's a must must must!!"
0738210498,Touchpoints-Birth to Three,11.48,A4YFRA39R1CIK,"Jamie A. Shreeves ""Jamie Shreeves""",0.6666666666666666,5,1253404800,Great Book,This was suggested by our Pediatrician and it's a very useful book not only for the physical changes but the emotional and mental development.
157145814X,Uncle John's Biggest Ever Bathroom Reader,10.17,A2T7Y77I5P75RT,J. Pelot,,5,1170720000,great gift,its a great gift for someone you have no idea what to get. and it was loved by that person.. for months they just ran around reciting the facts they read in the book. great product
1594567263,the Picture of Dorian Gray,12.99,A1C1SKWYHRYA8Z,Anonymous,0.5,3,1338076800,Beauty Without Substance (Like Dorian),"When asked to pick a favorite passage from a book, a lot of people will choose a vivid description. These people like authors to create beautiful scenes for them that they can forever conjure up in their heads. For this kind of reader, The Picture of Dorian Gray is probably a pleasure. Unfortunately, I am not this kind of reader.It is perhaps fitting that a book about beauty is defined by the images it creates rather than by the story or the dialogue. However, Oscar Wilde's mastery of dialogue is what makes his plays such a pleasure. For me, The Picture of Dorian Gray will never live up to Wilde's plays. This is not to say that the book is completely irredeemable; whenever Lord Henry is around, the book becomes better (but only insofar as it becomes more like a play, more focused on dialogue).You will love this book if you like descriptions, if you, unlike me, were able to read the chapters of The Grapes of Wrath that rambled about the land and that did not contribute to the plot. If you are like me, on the other hand, this book will be readable but not particularly enjoyable."
0595658857,The Never Ending Pigeon Saga,23.95,A1YM7OKVWFDTUG,"M. Coleman ""M-Easy""",1,1,1164067200,DON'T EVEN CATCH YOURSELF THINKING ABOUT BUYING THIS,"I saw this book laying in my friends car and I picked it up so that I would have something to entertain myself with on a 3 hour drive. I've heard a lot about it, so I thought it would be fun. This is the worst excuse for a book ever. It tries to be like ""Confessions of a Video Vixen"" by Karrine Steffans, but fall short. I read the entire Karrine Steffans book and I actually enjoyed it, because even if the stories were exzagerated at least I knew the people were actually real characters. Pigeon Saga is completely fiction. The characters are stereotypical, and I don't even think they exist. I've seen picture of the girl who the stories is suppose to be about, and that the only good thing I can say; At least the girl is hot, but this is not a magazine, it a book.I read the whole book expecting it to get better, but it didn't. it was just a long and boring."
1557884889,"Street TurbochargingHP1488: Design, Fabrication, Installation, and Tuning of High-Performance Street Turbocharger Systems",16.29,A176VUQOMAA85X,K. Box,0.6666666666666666,1,1184457600,Want to tune? Don't buy this book!,If you want to learn how to tune a car then this book is useless as it basically just tells you to take it to someone else to get it done for you.
1585161616,Holy Bible: Contemporary English Version,14.12,A2ZABPPU35LN0A,Megan E. Hantz,,5,1264032000,about this translation...,"it's an actual translation because it was translated directly from the original text, as with other translations. although, it's not a paraphrased version as most people believe. it's nice because it's more easily readable."
1590590961,Extreme Programming Refactored: The Case Against XP,39.99,A10RSMLWB7WXUW,"J. Beck ""br4v3_s1r_r0b1n""",0.8571428571428571,2,1127433600,"Some good analysis, but mostly bad humor","Having used XP on a few projects, I for one have seen its pros and cons up close. My assessment (that the methodology has more flaws than strengths) is more or less in line with the authors' conclusions. They do offer some new 'war stories' and some other analysis that raise some real issues, all of which helps to shine a light on some of the ugly places that the XP 'extremos' won't admit exist. In that regard, parts of this book are somewhat helpful.That said, this is a horribly written book. Ever been to a party with someone who is convinced they're funny? Well, this book is like that, but for 16 chapters. They devote soooo much time to re-writing song lyrics that mock XP that you almost become embarrased for them. There is no value in having done this, and it's done so often that after 3 chapters or so you begin to doubt their objectivity. And it has so many margin icons and in-line sub-stories that it begins to feel a lot more like a ""for Dummies"" book than a real book on software engineering.Maybe someone can refactor this book (""XP Refactored"" Refactored?). It would be a lot more useful and a HECK of lot shorter. Until then, get it used or borrow one from someone.Anyone want mine?"
0060005696,The Paradox of Choice: Why More Is Less,10.19,AHD101501WCN1,"Shalom Freedman ""Shalom Freedman""",0.25,5,1119139200,A thought- provoking work,"I have just read a review of this book by Virginia Postrel. Her major point is that the great variety of choices we now have in many areas of life, increase our freedom and happiness. In the course of arguing in this way she makes an implicit argument for the intelligence and reason of most people. They will not spend years worrying about a choice in any area which means nothing to them. They will not spend years choosing a new product when they already have one in this particular line that suits them.Still despite Postrel strong arguments(And there are others)it is clear that Barry Schwartz has touched upon a central and important theme of human life in our time. The excess of choices and options within an area and between areas mean that we are often left confused and disturbed.Here however I think that there is another point that Postrel makes which Schwartz is also aware of i.e. that being experienced in a particular realm teaches us how to cut out whole areas which otherwise would have disturbed us. I think a very good example for myself is in dealing with the Internet where it is possible to chase for hours one kind of misleading path to no- solution of the problem. With experience comes a knowledge of areas of interest, of sites that can be relied on, on how to use our time wisely.However it does seem to me that there is a major cultural point about the nature of humanity, which is given in this world of superabundanct choice. I may be wrong but it seems to me that most people today are more scattered, more disordered and less able to really concentrate for long hours on one task. That is to say the whole background of our lives is endless distractions which make it difficult for us to shut ourselves off, and concentrate for the best type of work.This is a thought- provoking work . I have unfortunately touched upon only a small number of the problems and choices in thought it raises."
075408454X,The Colour,101.95,A12RI2CLUGCZ26,"Philip Spires ""Author of two African novels s...",1,4,1246665600,"Excellent writing, great story, ambition not quite achieved","The Colour, a novel by Rose Tremain, tells an epic story against the backdrop of great events and a stunning landscape. James and Harriet Blackstone have left Norfolk, England, to make a new life in the South island of New Zealand. They have built a somewhat makeshift house called the Cob and are prepared to eke out a subsistence from the mixed though meagre blessings that the land and climate can offer. Their marriage might not be loveless, but often both have to search very deep indeed to find something that might approach their individually desired contentment. There is a history we learn, especially on Joseph's side, a history in Norfolk which may have prompted the decision to leave.While her husband is hard-working, he is rather secretive by nature. Harriet, on the other hand, is patient, diligent and long-suffering. She is also innovative, strong and honest. She relates to her mother-in-law, Lillian, who has accompanied them to their new lives, and to her neighbours, whose little son becomes especially important in her own childless life. Joseph's mother, meanwhile, will clearly never settle in these unfamiliar surroundings and there are tensions to overcome.When news of gold in the region stimulate a rush, Joseph stakes a claim, hides his interests in the same way that he hides his emotions, and tries to make his fortune. Eventually his independence, his insistence on self-reliance, becomes his downfall. His life amongst the other prospectors and the suppliers of services that are attracted to their needs is beautifully described.Harriet, however, is eventually more resourceful. She takes it upon herself to trace a Maori girl whose input to a little boy's life could prove crucial. Her search takes her across cultures as well as across the landscape and, eventually, she discovers things of her own, things that endure.The Colour is a beautiful book that does not, however, achieve the total success it promises. Somehow, its whole is rather less than the sum of its parts. The tale and its characters are all beautifully drawn, but the historical perspective, the feel for landscape and the crossing of culture all fall a little short. These are minor criticisms, however, of a thoroughly enjoyable read."
1400043468,My Life in France,18.45,A2F6N60Z96CAJI,Bookreporter,1,5,1147305600,A delightful and fascinating read,"In her memoir, we discover that Julia Child was not born with a wooden spoon in her hand; her early cooking experiences were sometimes less than delectable. Her adventures, culinary and otherwise, are chronicled in amazing detail and much charm, written with Alex Prud'homme, Paul Child's grandnephew.The book opens with an introductory first sentence from Julia that speaks for itself:""This is a book about some of the things I have loved most in life: my husband, Paul Child; la belle France; and the many pleasures of cooking and eating.""The story begins as Paul and Julia move to Paris after two years in Washington, D.C. Thirty-six-year-old Julia has mixed feelings about the move. She fears that the quiet, stylish, mannerly, and tiny French would be aghast at a six-foot-two-inch ""rather loud and unserious Californian."" However, almost instantly Julia is enamored of France and its people. She delights in her first French meal, sheepishly telling her husband she doesn't know what a shallot is. The description of that first meal, and the many following, is as loving as if she were describing her firstborn.Julia begins to cook a bit, helped by French friends who show her the best places to shop and introduce her to new foods such as snails and truffles. As her food consciousness rises, her ability to speak French also improves. Her next step is to sign up for a year-long course at the famed cooking school, Cordon Bleu, where she discovers a true passion for French cooking (she calls it her ""personal calling""). She also realizes she has much to learn --- she can't even scramble eggs properly. Indeed, even as she grows more knowledgeable, she continues making cooking errors, resulting in bizarre dishes.Julia's passion for cooking extends beyond school. At home, she experiments, making batch after batch of mayonnaise and other dishes. She begins to write down recipes. After graduation (she fails her first final exam and has to take it over), Julia joins two women in opening a small cooking school. The three begin collaboration on a cookbook that, after countless publishing disappointments and rejections over many years, would eventually become MASTERING THE ART OF FRENCH COOKING, a classic that would change cooking in the United States forever.Julia and Paul move to Marseille and then to Germany, finally moving back to Washington, D.C. Everywhere, they find adventure, friends, and delicious food. Julia, of course, becomes a celebrity chef, starring in her own television series and writing several books.In MY LIFE IN FRANCE, Julia emphasizes ""the importance of including fun and love in the preparation of a meal!"" Both elements are abundant ingredients in this book as well. Aided in their research by a mountain of family letters and Paul Child's photos, some of which illustrate the book, each anecdote is detailed and lavishly described. Julia's voice shines through; she appears as she seemed in life, refreshingly unselfconscious, willing to poke fun at herself, and full of passion (and aren't we fortunate to experience Julia Child once again now, after her death in 2004? Many thanks to Alex Prud'homme. Without his nudging and brilliant work, we would miss out on this late-served and much-appreciated dessert).It all adds up to a delightful and fascinating read. In fact, I give it the ultimate book reviewer's compliment: I'm keeping my copy in order to reread it. Highest recommendation.--- Reviewed by Terry Miller Shannon (terryms2001@yahoo.com)"
